,Date,Cases,Deaths,Countries,Population,Continent,Cumulative Data
41443,2019-12-31,0,0,Thailand,69625581.0,Asia,nan
41444,2020-09-29,1,0,Timor_Leste,1293120.0,Asia,0.07733234
41445,2020-09-28,0,0,Timor_Leste,1293120.0,Asia,0.0
41446,2020-09-27,0,0,Timor_Leste,1293120.0,Asia,0.0
41447,2020-09-26,0,0,Timor_Leste,1293120.0,Asia,0.0
41448,2020-09-25,0,0,Timor_Leste,1293120.0,Asia,0.0
41449,2020-09-24,0,0,Timor_Leste,1293120.0,Asia,0.0
41450,2020-09-23,0,0,Timor_Leste,1293120.0,Asia,0.0
41451,2020-09-22,0,0,Timor_Leste,1293120.0,Asia,0.0
41452,2020-09-21,0,0,Timor_Leste,1293120.0,Asia,0.0
41453,2020-09-20,0,0,Timor_Leste,1293120.0,Asia,0.0
41454,2020-09-19,0,0,Timor_Leste,1293120.0,Asia,0.0
41455,2020-09-18,0,0,Timor_Leste,1293120.0,Asia,0.0
41456,2020-09-17,0,0,Timor_Leste,1293120.0,Asia,0.0
41457,2020-09-16,0,0,Timor_Leste,1293120.0,Asia,0.0
41458,2020-09-15,0,0,Timor_Leste,1293120.0,Asia,0.0
41459,2020-09-14,0,0,Timor_Leste,1293120.0,Asia,0.0
41460,2020-09-13,0,0,Timor_Leste,1293120.0,Asia,0.0
41461,2020-09-12,0,0,Timor_Leste,1293120.0,Asia,0.0
41462,2020-09-11,0,0,Timor_Leste,1293120.0,Asia,0.0
41463,2020-09-10,0,0,Timor_Leste,1293120.0,Asia,0.0
41464,2020-09-09,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41465,2020-09-08,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41466,2020-09-07,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41467,2020-09-06,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41468,2020-09-05,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41469,2020-09-04,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41470,2020-09-03,0,0,Timor_Leste,1293120.0,Asia,0.15466469
41471,2020-09-02,0,0,Timor_Leste,1293120.0,Asia,0.15466469
41472,2020-09-01,0,0,Timor_Leste,1293120.0,Asia,0.15466469
41473,2020-08-31,0,0,Timor_Leste,1293120.0,Asia,0.15466469
41474,2020-08-30,0,0,Timor_Leste,1293120.0,Asia,0.15466469
41475,2020-08-29,0,0,Timor_Leste,1293120.0,Asia,0.15466469
41476,2020-08-28,0,0,Timor_Leste,1293120.0,Asia,0.15466469
41477,2020-08-27,1,0,Timor_Leste,1293120.0,Asia,0.15466469
41478,2020-08-26,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41479,2020-08-25,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41480,2020-08-24,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41481,2020-08-23,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41482,2020-08-22,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41483,2020-08-21,1,0,Timor_Leste,1293120.0,Asia,0.07733234
41484,2020-08-20,0,0,Timor_Leste,1293120.0,Asia,0.0
41485,2020-08-19,0,0,Timor_Leste,1293120.0,Asia,0.0
41486,2020-08-18,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41487,2020-08-17,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41488,2020-08-16,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41489,2020-08-15,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41490,2020-08-14,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41491,2020-08-13,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41492,2020-08-12,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41493,2020-08-11,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41494,2020-08-10,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41495,2020-08-09,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41496,2020-08-08,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41497,2020-08-07,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41498,2020-08-06,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41499,2020-08-05,1,0,Timor_Leste,1293120.0,Asia,0.07733234
41500,2020-08-04,0,0,Timor_Leste,1293120.0,Asia,0.0
41501,2020-08-03,0,0,Timor_Leste,1293120.0,Asia,0.0
41502,2020-08-02,0,0,Timor_Leste,1293120.0,Asia,0.0
41503,2020-08-01,0,0,Timor_Leste,1293120.0,Asia,0.0
41504,2020-07-31,0,0,Timor_Leste,1293120.0,Asia,0.0
41505,2020-07-30,0,0,Timor_Leste,1293120.0,Asia,0.0
41506,2020-07-29,0,0,Timor_Leste,1293120.0,Asia,0.0
41507,2020-07-28,0,0,Timor_Leste,1293120.0,Asia,0.0
41508,2020-07-27,0,0,Timor_Leste,1293120.0,Asia,0.0
41509,2020-07-26,0,0,Timor_Leste,1293120.0,Asia,0.0
41510,2020-07-25,0,0,Timor_Leste,1293120.0,Asia,0.0
41511,2020-07-24,0,0,Timor_Leste,1293120.0,Asia,0.0
41512,2020-07-23,0,0,Timor_Leste,1293120.0,Asia,0.0
41513,2020-07-22,0,0,Timor_Leste,1293120.0,Asia,0.0
41514,2020-07-21,0,0,Timor_Leste,1293120.0,Asia,0.0
41515,2020-07-20,0,0,Timor_Leste,1293120.0,Asia,0.0
41516,2020-07-19,0,0,Timor_Leste,1293120.0,Asia,0.0
41517,2020-07-18,0,0,Timor_Leste,1293120.0,Asia,0.0
41518,2020-07-17,0,0,Timor_Leste,1293120.0,Asia,0.0
41519,2020-07-16,0,0,Timor_Leste,1293120.0,Asia,0.0
41520,2020-07-15,0,0,Timor_Leste,1293120.0,Asia,0.0
41521,2020-07-14,0,0,Timor_Leste,1293120.0,Asia,0.0
41522,2020-07-13,0,0,Timor_Leste,1293120.0,Asia,0.0
41523,2020-07-12,0,0,Timor_Leste,1293120.0,Asia,0.0
41524,2020-07-11,0,0,Timor_Leste,1293120.0,Asia,0.0
41525,2020-07-10,0,0,Timor_Leste,1293120.0,Asia,0.0
41526,2020-07-09,0,0,Timor_Leste,1293120.0,Asia,0.0
41527,2020-07-08,0,0,Timor_Leste,1293120.0,Asia,0.0
41528,2020-07-07,0,0,Timor_Leste,1293120.0,Asia,0.0
41529,2020-07-06,0,0,Timor_Leste,1293120.0,Asia,0.0
41530,2020-07-05,0,0,Timor_Leste,1293120.0,Asia,0.0
41531,2020-07-04,0,0,Timor_Leste,1293120.0,Asia,0.0
41532,2020-07-03,0,0,Timor_Leste,1293120.0,Asia,0.0
41533,2020-07-02,0,0,Timor_Leste,1293120.0,Asia,0.0
41534,2020-07-01,0,0,Timor_Leste,1293120.0,Asia,0.0
41535,2020-06-30,0,0,Timor_Leste,1293120.0,Asia,0.0
41536,2020-06-29,0,0,Timor_Leste,1293120.0,Asia,0.0
41537,2020-06-28,0,0,Timor_Leste,1293120.0,Asia,0.0
41538,2020-06-27,0,0,Timor_Leste,1293120.0,Asia,0.0
41539,2020-06-26,0,0,Timor_Leste,1293120.0,Asia,0.0
41540,2020-06-25,0,0,Timor_Leste,1293120.0,Asia,0.0
41541,2020-06-24,0,0,Timor_Leste,1293120.0,Asia,0.0
41542,2020-06-23,0,0,Timor_Leste,1293120.0,Asia,0.0
41543,2020-06-22,0,0,Timor_Leste,1293120.0,Asia,0.0
41544,2020-06-21,0,0,Timor_Leste,1293120.0,Asia,0.0
41545,2020-06-20,0,0,Timor_Leste,1293120.0,Asia,0.0
41546,2020-06-19,0,0,Timor_Leste,1293120.0,Asia,0.0
41547,2020-06-18,0,0,Timor_Leste,1293120.0,Asia,0.0
41548,2020-06-17,0,0,Timor_Leste,1293120.0,Asia,0.0
41549,2020-06-16,0,0,Timor_Leste,1293120.0,Asia,0.0
41550,2020-06-15,0,0,Timor_Leste,1293120.0,Asia,0.0
41551,2020-06-14,0,0,Timor_Leste,1293120.0,Asia,0.0
41552,2020-06-13,0,0,Timor_Leste,1293120.0,Asia,0.0
41553,2020-06-12,0,0,Timor_Leste,1293120.0,Asia,0.0
41554,2020-06-11,0,0,Timor_Leste,1293120.0,Asia,0.0
41555,2020-06-10,0,0,Timor_Leste,1293120.0,Asia,0.0
41556,2020-06-09,0,0,Timor_Leste,1293120.0,Asia,0.0
41557,2020-06-08,0,0,Timor_Leste,1293120.0,Asia,0.0
41558,2020-06-07,0,0,Timor_Leste,1293120.0,Asia,0.0
41559,2020-06-06,0,0,Timor_Leste,1293120.0,Asia,0.0
41560,2020-06-05,0,0,Timor_Leste,1293120.0,Asia,0.0
41561,2020-06-04,0,0,Timor_Leste,1293120.0,Asia,0.0
41562,2020-06-03,0,0,Timor_Leste,1293120.0,Asia,0.0
41563,2020-06-02,0,0,Timor_Leste,1293120.0,Asia,0.0
41564,2020-06-01,0,0,Timor_Leste,1293120.0,Asia,0.0
41565,2020-05-31,0,0,Timor_Leste,1293120.0,Asia,0.0
41566,2020-05-30,0,0,Timor_Leste,1293120.0,Asia,0.0
41567,2020-05-29,0,0,Timor_Leste,1293120.0,Asia,0.0
41568,2020-05-28,0,0,Timor_Leste,1293120.0,Asia,0.0
41569,2020-05-27,0,0,Timor_Leste,1293120.0,Asia,0.0
41570,2020-05-26,0,0,Timor_Leste,1293120.0,Asia,0.0
41571,2020-05-25,0,0,Timor_Leste,1293120.0,Asia,0.0
41572,2020-05-24,0,0,Timor_Leste,1293120.0,Asia,0.0
41573,2020-05-23,0,0,Timor_Leste,1293120.0,Asia,0.0
41574,2020-05-22,0,0,Timor_Leste,1293120.0,Asia,0.0
41575,2020-05-21,0,0,Timor_Leste,1293120.0,Asia,0.0
41576,2020-05-20,0,0,Timor_Leste,1293120.0,Asia,0.0
41577,2020-05-19,0,0,Timor_Leste,1293120.0,Asia,0.0
41578,2020-05-18,0,0,Timor_Leste,1293120.0,Asia,0.0
41579,2020-05-17,0,0,Timor_Leste,1293120.0,Asia,0.0
41580,2020-05-16,0,0,Timor_Leste,1293120.0,Asia,0.0
41581,2020-05-15,0,0,Timor_Leste,1293120.0,Asia,0.0
41582,2020-05-14,0,0,Timor_Leste,1293120.0,Asia,0.0
41583,2020-05-13,0,0,Timor_Leste,1293120.0,Asia,0.0
41584,2020-05-12,0,0,Timor_Leste,1293120.0,Asia,0.0
41585,2020-05-11,0,0,Timor_Leste,1293120.0,Asia,0.0
41586,2020-05-10,0,0,Timor_Leste,1293120.0,Asia,0.0
41587,2020-05-09,0,0,Timor_Leste,1293120.0,Asia,0.0
41588,2020-05-08,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41589,2020-05-07,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41590,2020-05-06,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41591,2020-05-05,0,0,Timor_Leste,1293120.0,Asia,0.15466469
41592,2020-05-04,0,0,Timor_Leste,1293120.0,Asia,0.38666172
41593,2020-05-03,0,0,Timor_Leste,1293120.0,Asia,0.46399406
41594,2020-05-02,0,0,Timor_Leste,1293120.0,Asia,0.46399406
41595,2020-05-01,0,0,Timor_Leste,1293120.0,Asia,0.46399406
41596,2020-04-30,0,0,Timor_Leste,1293120.0,Asia,1.39198218
41597,2020-04-29,0,0,Timor_Leste,1293120.0,Asia,1.39198218
41598,2020-04-28,0,0,Timor_Leste,1293120.0,Asia,1.54664687
41599,2020-04-27,0,0,Timor_Leste,1293120.0,Asia,1.70131156
41600,2020-04-26,0,0,Timor_Leste,1293120.0,Asia,1.70131156
41601,2020-04-25,1,0,Timor_Leste,1293120.0,Asia,1.70131156
41602,2020-04-24,0,0,Timor_Leste,1293120.0,Asia,1.62397921
41603,2020-04-23,0,0,Timor_Leste,1293120.0,Asia,1.70131156
41604,2020-04-22,1,0,Timor_Leste,1293120.0,Asia,1.70131156
41605,2020-04-21,3,0,Timor_Leste,1293120.0,Asia,1.62397921
41606,2020-04-20,1,0,Timor_Leste,1293120.0,Asia,1.39198218
41607,2020-04-19,0,0,Timor_Leste,1293120.0,Asia,1.31464984
41608,2020-04-18,0,0,Timor_Leste,1293120.0,Asia,1.31464984
41609,2020-04-17,12,0,Timor_Leste,1293120.0,Asia,1.31464984
41610,2020-04-16,0,0,Timor_Leste,1293120.0,Asia,0.38666172
41611,2020-04-15,2,0,Timor_Leste,1293120.0,Asia,0.38666172
41612,2020-04-14,2,0,Timor_Leste,1293120.0,Asia,0.23199703
41613,2020-04-13,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41614,2020-04-12,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41615,2020-04-11,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41616,2020-04-10,1,0,Timor_Leste,1293120.0,Asia,0.07733234
41617,2020-04-09,0,0,Timor_Leste,1293120.0,Asia,0.0
41618,2020-04-08,0,0,Timor_Leste,1293120.0,Asia,0.0
41619,2020-04-07,0,0,Timor_Leste,1293120.0,Asia,0.0
41620,2020-04-06,0,0,Timor_Leste,1293120.0,Asia,0.0
41621,2020-04-05,0,0,Timor_Leste,1293120.0,Asia,0.0
41622,2020-04-04,0,0,Timor_Leste,1293120.0,Asia,0.07733234
41623,2020-04-03,0,0,Timor_Leste,1293120.0,Asia,nan
41624,2020-04-02,0,0,Timor_Leste,1293120.0,Asia,nan
41625,2020-04-01,0,0,Timor_Leste,1293120.0,Asia,nan
41626,2020-03-31,0,0,Timor_Leste,1293120.0,Asia,nan
41627,2020-03-30,0,0,Timor_Leste,1293120.0,Asia,nan
41628,2020-03-29,0,0,Timor_Leste,1293120.0,Asia,nan
41629,2020-03-28,0,0,Timor_Leste,1293120.0,Asia,nan
41630,2020-03-27,0,0,Timor_Leste,1293120.0,Asia,nan
41631,2020-03-26,0,0,Timor_Leste,1293120.0,Asia,nan
41632,2020-03-25,0,0,Timor_Leste,1293120.0,Asia,nan
41633,2020-03-24,0,0,Timor_Leste,1293120.0,Asia,nan
41634,2020-03-23,0,0,Timor_Leste,1293120.0,Asia,nan
41635,2020-03-22,1,0,Timor_Leste,1293120.0,Asia,nan
41636,2020-09-29,6,1,Togo,8082359.0,Africa,2.11571894
41637,2020-09-28,7,0,Togo,8082359.0,Africa,2.11571894
41638,2020-09-27,14,2,Togo,8082359.0,Africa,2.23944519
41639,2020-09-26,15,0,Togo,8082359.0,Africa,2.15283681
41640,2020-09-25,6,3,Togo,8082359.0,Africa,2.10334631
41641,2020-09-24,18,0,Togo,8082359.0,Africa,2.14046419
41642,2020-09-23,14,0,Togo,8082359.0,Africa,2.10334631
41643,2020-09-22,3,0,Togo,8082359.0,Africa,2.17758206
41644,2020-09-21,7,0,Togo,8082359.0,Africa,2.20232732
41645,2020-09-20,19,0,Togo,8082359.0,Africa,2.25181782
41646,2020-09-19,22,0,Togo,8082359.0,Africa,2.26419044
41647,2020-09-18,10,1,Togo,8082359.0,Africa,2.16520944
41648,2020-09-17,13,0,Togo,8082359.0,Africa,2.15283681
41649,2020-09-16,17,0,Togo,8082359.0,Africa,2.21469994
41650,2020-09-15,6,3,Togo,8082359.0,Africa,2.20232732
41651,2020-09-14,17,0,Togo,8082359.0,Africa,2.17758206
41652,2020-09-13,7,0,Togo,8082359.0,Africa,2.04148319
41653,2020-09-12,11,0,Togo,8082359.0,Africa,2.26419044
41654,2020-09-11,9,1,Togo,8082359.0,Africa,2.61062395
41655,2020-09-10,15,2,Togo,8082359.0,Africa,2.49927032
41656,2020-09-09,20,1,Togo,8082359.0,Africa,2.52401558
41657,2020-09-08,5,1,Togo,8082359.0,Africa,2.44977982
41658,2020-09-07,11,0,Togo,8082359.0,Africa,2.61062395
41659,2020-09-06,20,1,Togo,8082359.0,Africa,2.49927032
41660,2020-09-05,14,0,Togo,8082359.0,Africa,2.69723233
41661,2020-09-04,9,1,Togo,8082359.0,Africa,2.85807646
41662,2020-09-03,18,2,Togo,8082359.0,Africa,3.01892059
41663,2020-09-02,16,0,Togo,8082359.0,Africa,3.00654796
41664,2020-09-01,4,1,Togo,8082359.0,Africa,3.04366584
41665,2020-08-31,6,0,Togo,8082359.0,Africa,3.08078372
41666,2020-08-30,25,0,Togo,8082359.0,Africa,3.2168826
41667,2020-08-29,39,0,Togo,8082359.0,Africa,2.98180271
41668,2020-08-28,0,0,Togo,8082359.0,Africa,2.74672283
41669,2020-08-27,17,0,Togo,8082359.0,Africa,2.89519434
41670,2020-08-26,14,0,Togo,8082359.0,Africa,2.95705746
41671,2020-08-25,18,0,Togo,8082359.0,Africa,2.82095858
41672,2020-08-24,2,0,Togo,8082359.0,Africa,2.6848597
41673,2020-08-23,36,0,Togo,8082359.0,Africa,2.83333121
41674,2020-08-22,27,0,Togo,8082359.0,Africa,2.61062395
41675,2020-08-21,22,0,Togo,8082359.0,Africa,2.47452507
41676,2020-08-20,17,0,Togo,8082359.0,Africa,2.33842619
41677,2020-08-19,19,0,Togo,8082359.0,Africa,2.28893569
41678,2020-08-18,7,0,Togo,8082359.0,Africa,2.20232732
41679,2020-08-17,17,0,Togo,8082359.0,Africa,2.30130832
41680,2020-08-16,6,1,Togo,8082359.0,Africa,2.12809156
41681,2020-08-15,20,0,Togo,8082359.0,Africa,2.26419044
41682,2020-08-14,12,0,Togo,8082359.0,Africa,2.18995469
41683,2020-08-13,22,0,Togo,8082359.0,Africa,2.42503457
41684,2020-08-12,3,1,Togo,8082359.0,Africa,2.15283681
41685,2020-08-11,7,2,Togo,8082359.0,Africa,2.3879167
41686,2020-08-10,14,0,Togo,8082359.0,Africa,2.37554407
41687,2020-08-09,18,1,Togo,8082359.0,Africa,2.3879167
41688,2020-08-08,16,0,Togo,8082359.0,Africa,2.33842619
41689,2020-08-07,11,1,Togo,8082359.0,Africa,2.27656307
41690,2020-08-06,13,2,Togo,8082359.0,Africa,2.41266195
41691,2020-08-05,12,0,Togo,8082359.0,Africa,2.44977982
41692,2020-08-04,15,0,Togo,8082359.0,Africa,2.3879167
41693,2020-08-03,3,0,Togo,8082359.0,Africa,2.31368094
41694,2020-08-02,17,0,Togo,8082359.0,Africa,2.37554407
41695,2020-08-01,14,1,Togo,8082359.0,Africa,2.37554407
41696,2020-07-31,31,0,Togo,8082359.0,Africa,2.20232732
41697,2020-07-30,0,0,Togo,8082359.0,Africa,1.93012956
41698,2020-07-29,22,0,Togo,8082359.0,Africa,2.04148319
41699,2020-07-28,6,0,Togo,8082359.0,Africa,1.89301168
41700,2020-07-27,15,1,Togo,8082359.0,Africa,1.83114855
41701,2020-07-26,14,0,Togo,8082359.0,Africa,1.67030442
41702,2020-07-25,11,1,Togo,8082359.0,Africa,1.59606867
41703,2020-07-24,22,0,Togo,8082359.0,Africa,1.53420555
41704,2020-07-23,16,1,Togo,8082359.0,Africa,1.37336142
41705,2020-07-22,7,0,Togo,8082359.0,Africa,1.24963516
41706,2020-07-21,9,0,Togo,8082359.0,Africa,1.27438041
41707,2020-07-20,8,0,Togo,8082359.0,Africa,1.16302678
41708,2020-07-19,17,0,Togo,8082359.0,Africa,1.11353628
41709,2020-07-18,0,0,Togo,8082359.0,Africa,0.96506478
41710,2020-07-17,9,0,Togo,8082359.0,Africa,1.01455528
41711,2020-07-16,9,0,Togo,8082359.0,Africa,0.9774374
41712,2020-07-15,10,0,Togo,8082359.0,Africa,1.00218265
41713,2020-07-14,1,0,Togo,8082359.0,Africa,0.96506478
41714,2020-07-13,2,0,Togo,8082359.0,Africa,0.96506478
41715,2020-07-12,8,0,Togo,8082359.0,Africa,1.27438041
41716,2020-07-11,6,0,Togo,8082359.0,Africa,1.47234242
41717,2020-07-10,9,0,Togo,8082359.0,Africa,1.43522454
41718,2020-07-09,6,0,Togo,8082359.0,Africa,1.38573404
41719,2020-07-08,9,0,Togo,8082359.0,Africa,1.39810667
41720,2020-07-07,0,0,Togo,8082359.0,Africa,1.37336142
41721,2020-07-06,4,0,Togo,8082359.0,Africa,1.37336142
41722,2020-07-05,5,1,Togo,8082359.0,Africa,1.42285192
41723,2020-07-04,4,0,Togo,8082359.0,Africa,1.43522454
41724,2020-07-03,6,0,Togo,8082359.0,Africa,1.48471504
41725,2020-07-02,11,0,Togo,8082359.0,Africa,1.44759717
41726,2020-07-01,7,0,Togo,8082359.0,Africa,1.39810667
41727,2020-06-30,1,0,Togo,8082359.0,Africa,1.37336142
41728,2020-06-29,27,0,Togo,8082359.0,Africa,1.37336142
41729,2020-06-28,24,0,Togo,8082359.0,Africa,1.05167316
41730,2020-06-27,3,0,Togo,8082359.0,Africa,0.81659327
41731,2020-06-26,5,0,Togo,8082359.0,Africa,0.79184802
41732,2020-06-25,7,1,Togo,8082359.0,Africa,0.75473015
41733,2020-06-24,7,0,Togo,8082359.0,Africa,0.9279469
41734,2020-06-23,0,0,Togo,8082359.0,Africa,0.89082903
41735,2020-06-22,8,0,Togo,8082359.0,Africa,0.91557428
41736,2020-06-21,6,0,Togo,8082359.0,Africa,0.91557428
41737,2020-06-20,8,0,Togo,8082359.0,Africa,0.86608378
41738,2020-06-19,3,0,Togo,8082359.0,Africa,1.01455528
41739,2020-06-18,7,0,Togo,8082359.0,Africa,1.13828153
41740,2020-06-17,5,0,Togo,8082359.0,Africa,1.13828153
41741,2020-06-16,1,0,Togo,8082359.0,Africa,1.10116366
41742,2020-06-15,1,0,Togo,8082359.0,Africa,1.10116366
41743,2020-06-14,5,0,Togo,8082359.0,Africa,1.20014466
41744,2020-06-13,1,0,Togo,8082359.0,Africa,1.20014466
41745,2020-06-12,2,0,Togo,8082359.0,Africa,1.26200779
41746,2020-06-11,21,0,Togo,8082359.0,Africa,1.57132342
41747,2020-06-10,4,0,Togo,8082359.0,Africa,1.36098879
41748,2020-06-09,2,0,Togo,8082359.0,Africa,1.37336142
41749,2020-06-08,8,0,Togo,8082359.0,Africa,1.41047929
41750,2020-06-07,2,0,Togo,8082359.0,Africa,1.41047929
41751,2020-06-06,20,0,Togo,8082359.0,Africa,1.50946029
41752,2020-06-05,13,0,Togo,8082359.0,Africa,1.37336142
41753,2020-06-04,7,0,Togo,8082359.0,Africa,1.38573404
41754,2020-06-03,2,0,Togo,8082359.0,Africa,1.32387091
41755,2020-06-02,1,0,Togo,8082359.0,Africa,1.39810667
41756,2020-06-01,9,0,Togo,8082359.0,Africa,1.74454018
41757,2020-05-31,5,0,Togo,8082359.0,Africa,1.67030442
41758,2020-05-30,6,0,Togo,8082359.0,Africa,2.04148319
41759,2020-05-29,27,0,Togo,8082359.0,Africa,2.27656307
41760,2020-05-28,4,0,Togo,8082359.0,Africa,2.17758206
41761,2020-05-27,5,0,Togo,8082359.0,Africa,2.37554407
41762,2020-05-26,5,1,Togo,8082359.0,Africa,2.5363882
41763,2020-05-25,8,0,Togo,8082359.0,Africa,2.56113345
41764,2020-05-24,10,0,Togo,8082359.0,Africa,2.72197758
41765,2020-05-23,9,0,Togo,8082359.0,Africa,2.69723233
41766,2020-05-22,14,0,Togo,8082359.0,Africa,2.70960496
41767,2020-05-21,2,0,Togo,8082359.0,Africa,2.62299658
41768,2020-05-20,8,0,Togo,8082359.0,Africa,2.59825133
41769,2020-05-19,29,1,Togo,8082359.0,Africa,2.52401558
41770,2020-05-18,3,0,Togo,8082359.0,Africa,2.18995469
41771,2020-05-17,35,0,Togo,8082359.0,Africa,2.16520944
41772,2020-05-16,25,0,Togo,8082359.0,Africa,1.73216755
41773,2020-05-15,19,0,Togo,8082359.0,Africa,1.50946029
41774,2020-05-14,20,0,Togo,8082359.0,Africa,1.36098879
41775,2020-05-13,18,0,Togo,8082359.0,Africa,1.23726254
41776,2020-05-12,7,0,Togo,8082359.0,Africa,1.01455528
41777,2020-05-11,21,1,Togo,8082359.0,Africa,0.94031953
41778,2020-05-10,8,0,Togo,8082359.0,Africa,0.70523965
41779,2020-05-09,10,1,Togo,8082359.0,Africa,0.6804944
41780,2020-05-08,7,0,Togo,8082359.0,Africa,0.58151339
41781,2020-05-07,0,0,Togo,8082359.0,Africa,0.49490501
41782,2020-05-06,2,0,Togo,8082359.0,Africa,0.51965027
41783,2020-05-05,2,0,Togo,8082359.0,Africa,0.51965027
41784,2020-05-04,1,0,Togo,8082359.0,Africa,0.49490501
41785,2020-05-03,0,0,Togo,8082359.0,Africa,0.48253239
41786,2020-05-02,7,0,Togo,8082359.0,Africa,0.49490501
41787,2020-05-01,7,2,Togo,8082359.0,Africa,0.43304189
41788,2020-04-30,10,1,Togo,8082359.0,Africa,0.34643351
41789,2020-04-29,0,0,Togo,8082359.0,Africa,0.27219776
41790,2020-04-28,1,0,Togo,8082359.0,Africa,0.27219776
41791,2020-04-27,2,0,Togo,8082359.0,Africa,0.27219776
41792,2020-04-26,6,0,Togo,8082359.0,Africa,0.24745251
41793,2020-04-25,2,0,Togo,8082359.0,Africa,0.17321676
41794,2020-04-24,0,0,Togo,8082359.0,Africa,0.18558938
41795,2020-04-23,2,0,Togo,8082359.0,Africa,0.22270726
41796,2020-04-22,2,0,Togo,8082359.0,Africa,0.25982513
41797,2020-04-21,0,1,Togo,8082359.0,Africa,0.32168826
41798,2020-04-20,0,0,Togo,8082359.0,Africa,0.49490501
41799,2020-04-19,1,0,Togo,8082359.0,Africa,0.53202289
41800,2020-04-18,2,0,Togo,8082359.0,Africa,0.53202289
41801,2020-04-17,0,2,Togo,8082359.0,Africa,0.51965027
41802,2020-04-16,4,0,Togo,8082359.0,Africa,0.55676814
41803,2020-04-15,0,0,Togo,8082359.0,Africa,0.53202289
41804,2020-04-14,1,0,Togo,8082359.0,Africa,0.53202289
41805,2020-04-13,0,0,Togo,8082359.0,Africa,0.56914077
41806,2020-04-12,0,0,Togo,8082359.0,Africa,0.59388602
41807,2020-04-11,3,0,Togo,8082359.0,Africa,0.63100389
41808,2020-04-10,3,0,Togo,8082359.0,Africa,0.60625864
41809,2020-04-09,5,0,Togo,8082359.0,Africa,0.58151339
41810,2020-04-08,7,0,Togo,8082359.0,Africa,0.58151339
41811,2020-04-07,14,0,Togo,8082359.0,Africa,0.49490501
41812,2020-04-06,3,0,Togo,8082359.0,Africa,0.35880614
41813,2020-04-05,1,0,Togo,8082359.0,Africa,0.32168826
41814,2020-04-04,1,1,Togo,8082359.0,Africa,0.38355139
41815,2020-04-03,3,0,Togo,8082359.0,Africa,0.47015976
41816,2020-04-02,2,1,Togo,8082359.0,Africa,0.43304189
41817,2020-04-01,0,0,Togo,8082359.0,Africa,0.40829664
41818,2020-03-31,4,0,Togo,8082359.0,Africa,0.40829664
41819,2020-03-30,2,0,Togo,8082359.0,Africa,0.35880614
41820,2020-03-29,3,0,Togo,8082359.0,Africa,0.33406088
41821,2020-03-28,1,1,Togo,8082359.0,Africa,0.29694301
41822,2020-03-27,1,0,Togo,8082359.0,Africa,0.29694301
41823,2020-03-26,5,0,Togo,8082359.0,Africa,nan
41824,2020-03-25,0,0,Togo,8082359.0,Africa,nan
41825,2020-03-24,3,0,Togo,8082359.0,Africa,nan
41826,2020-03-23,0,0,Togo,8082359.0,Africa,nan
41827,2020-03-22,6,0,Togo,8082359.0,Africa,nan
41828,2020-03-21,8,0,Togo,8082359.0,Africa,nan
41829,2020-03-20,0,0,Togo,8082359.0,Africa,nan
41830,2020-03-19,0,0,Togo,8082359.0,Africa,nan
41831,2020-03-18,0,0,Togo,8082359.0,Africa,nan
41832,2020-03-17,0,0,Togo,8082359.0,Africa,nan
41833,2020-03-16,0,0,Togo,8082359.0,Africa,nan
41834,2020-03-15,0,0,Togo,8082359.0,Africa,nan
41835,2020-03-07,1,0,Togo,8082359.0,Africa,nan
41836,2020-09-29,24,1,Trinidad_and_Tobago,1394969.0,America,89.24929515
41837,2020-09-28,50,1,Trinidad_and_Tobago,1394969.0,America,94.62575871
41838,2020-09-27,35,0,Trinidad_and_Tobago,1394969.0,America,94.55407253
